-13803403	-31495	-13803403	-8388609
-13803403	-31495	-13803403	-8388609
-13531354	-29845	-13531354	-8388609
-13310391	-27655	-13310391	-8388609
-13144552	-26336	-13144552	-8388609
-13036673	-25767	-13036673	-8388609
-12998277	-25629	-12998277	-8388609
-13198535	-30182	-13198535	-8388609
-13384887	-31353	-13384887	-8388609
-13921088	-27323	-13921088	-8388609
-14622449	-25718	-14622449	-8388609
-15030583	-24751	-15030583	-8388609
-15467013	-24530	-15467013	-8388609
-15467013	-24530	-15467013	-8388609
-15924556	-25736	-15924556	-8388609
-16395675	-27997	-16395675	-8388609
-95513	-29733	-95513	-8388609
-571151	-30432	-571151	-8388609
-1038218	-30282	-1038218	-8388609
-1038218	-30282	-1038218	-8388609
-1489594	-29076	-1489594	-8388609
-1917754	-26837	-1917754	-8388609
-2315772	-25322	-2315772	-8388609
-2677412	-25631	-2677412	-8388609
-2677412	-25631	-2677412	-8388609
-2996768	-26681	-2996768	-8388609
-3268841	-27869	-3268841	-8388609
-3489611	-29566	-3489611	-8388609
-3655693	-31254	-3655693	-8388609
-3764185	-31860	-3764185	-8388609
-3801833	-30019	-3801833	-8388609
-3730542	-28365	-3730542	-8388609
-3600568	-26532	-3600568	-8388609
-3414087	-25543	-3414087	-8388609
-2548082	-29531	-2548082	-8388609
-2172162	-30673	-2172162	-8388609
-867335	-29211	-867335	-8388609
-409889	-26225	-409889	-8388609
-16695585	-26226	-16695585	-8388609
-15752889	-26445	-15752889	-8388609
-15302760	-26990	-15302760	-8388609
-14876120	-27507	-14876120	-8388609
-14479734	-29705	-14479734	-8388609
-13801002	-29645	-13801002	-8388609
-13529127	-28202	-13529127	-8388609
-13308826	-26524	-13308826	-8388609
-13143710	-25153	-13143710	-8388609
-13143710	-25153	-13143710	-8388609
-12987016	-23902	-12987016	-8388609
-12998135	-25678	-12998135	-8388609
-13198814	-29474	-13198814	-8388609
-13625978	-30635	-13625978	-8388609
-14250657	-27736	-14250657	-8388609
-15033403	-25368	-15033403	-8388609
-15469622	-25782	-15469622	-8388609
-16397791	-28968	-16397791	-8388609
-573873	-31323	-573873	-8388609
-1492168	-29339	-1492168	-8388609
-1494116	-27334	-1494116	-8388609
-1920100	-27334	-1920100	-8388609
-2317920	-26377	-2317920	-8388609
-2679296	-26108	-2679296	-8388609
-3270170	-26641	-3270170	-8388609
-3656147	-30520	-3656147	-8388609
-3764386	-31860	-3764386	-8388609
-3813138	-32314	-3813138	-8388609
-3801554	-31258	-3801554	-8388609
-3730002	-28589	-3730002	-8388609
-3599750	-26166	-3599750	-8388609
-3412927	-25368	-3412927	-8388609
-3172380	-25657	-3172380	-8388609
-2881778	-26512	-2881778	-8388609
-2881755	-28404	-2881755	-8388609
-2545755	-28404	-2545755	-8388609
-2169994	-30344	-2169994	-8388609
-1760245	-30416	-1760245	-8388609
-1322604	-29046	-1322604	-8388609
-864240	-27986	-864240	-8388609
-884421	-27027	-884421	-8388609
-392901	-27027	-392901	-8388609
-16693049	-25086	-16693049	-8388609
-16217388	-23329	-16217388	-8388609
-15750511	-23840	-15750511	-8388609
-15299882	-26104	-15299882	-8388609
-15299882	-26104	-15299882	-8388609
-14873051	-28219	-14873051	-8388609
-14477210	-29659	-14477210	-8388609
-14117944	-31010	-14117944	-8388609
-13799903	-31210	-13799903	-8388609
-13528005	-29283	-13528005	-8388609
-13307572	-26787	-13307572	-8388609
-13142725	-25099	-13142725	-8388609
-13142725	-25099	-13142725	-8388609
-13035643	-24337	-13035643	-8388609
-12987401	-24524	-12987401	-8388609
-12998610	-25974	-12998610	-8388609
-13069430	-28342	-13069430	-8388609
-13386344	-30653	-13386344	-8388609
-13627265	-29465	-13627265	-8388609
-13917291	-27815	-13917291	-8388609
-14251781	-26361	-14251781	-8388609
-14642124	-24736	-14642124	-8388609
-16400368	-29413	-16400368	-8388609
-100441	-30499	-100441	-8388609
-576559	-30920	-576559	-8388609
-1043721	-31164	-1043721	-8388609
-1922325	-28995	-1922325	-8388609
-2319946	-26521	-2319946	-8388609
-2999985	-26370	-2999985	-8388609
-3656955	-31223	-3656955	-8388609
-3764748	-32352	-3764748	-8388609
-3813177	-31859	-3813177	-8388609
-3801416	-30483	-3801416	-8388609
-3801416	-30483	-3801416	-8388609
-3599063	-26922	-3599063	-8388609
-3171065	-24639	-3171065	-8388609
-2880201	-25708	-2880201	-8388609
-2544040	-27759	-2544040	-8388609
-2168003	-29513	-2168003	-8388609
-1757958	-30474	-1757958	-8388609
-1757958	-30474	-1757958	-8388609
-1320399	-30554	-1320399	-8388609
-862395	-29548	-862395	-8388609
-391063	-27387	-391063	-8388609
-16690670	-25111	-16690670	-8388609
-16214386	-23915	-16214386	-8388609
-16214386	-23915	-16214386	-8388609
-15747442	-24155	-15747442	-8388609
-15297519	-25859	-15297519	-8388609
-14871474	-28124	-14871474	-8388609
-14475570	-29971	-14475570	-8388609
-14115636	-30730	-14115636	-8388609
-14115636	-30730	-14115636	-8388609
-13307464	-25903	-13307464	-8388609
-13142491	-24951	-13142491	-8388609
-13034698	-24991	-13034698	-8388609
-12986822	-24992	-12986822	-8388609
-12999672	-25579	-12999672	-8388609
-13070946	-30548	-13070946	-8388609
-13388329	-29991	-13388329	-8388609
-13918458	-28577	-13918458	-8388609
-13918458	-28577	-13918458	-8388609
-14253641	-27942	-14253641	-8388609
-14628483	-26995	-14628483	-8388609
-15037347	-25378	-15037347	-8388609
-15474010	-24655	-15474010	-8388609
-16402713	-28874	-16402713	-8388609
-103009	-30812	-103009	-8388609
-1046140	-31010	-1046140	-8388609
-1496999	-29398	-1496999	-8388609
-2321623	-25268	-2321623	-8388609
-3001650	-24124	-3001650	-8388609
-3273063	-26211	-3273063	-8388609
-3273063	-26211	-3273063	-8388609
-3492815	-29415	-3492815	-8388609
-3657758	-32015	-3657758	-8388609
-3765207	-32838	-3765207	-8388609
-3813217	-31726	-3813217	-8388609
-3801007	-29621	-3801007	-8388609
-3801007	-29621	-3801007	-8388609
-3729116	-25634	-3729116	-8388609
-3410793	-24425	-3410793	-8388609
-3169840	-24740	-3169840	-8388609
-2878764	-26600	-2878764	-8388609
-2878764	-26600	-2878764	-8388609
-859595	-29116	-859595	-8388609
-16688238	-25918	-16688238	-8388609
-16212738	-25951	-16212738	-8388609
-15746204	-26148	-15746204	-8388609
-15295936	-27042	-15295936	-8388609
-14869421	-28990	-14869421	-8388609
-14114332	-31498	-14114332	-8388609
-14114332	-31498	-14114332	-8388609
-13796921	-30262	-13796921	-8388609
-13526042	-28246	-13526042	-8388609
-13306382	-26742	-13306382	-8388609
-12987269	-24790	-12987269	-8388609
-13071529	-30060	-13071529	-8388609
-13389921	-31289	-13389921	-8388609
-13920984	-30508	-13920984	-8388609
-13920984	-30508	-13920984	-8388609
-14256196	-28412	-14256196	-8388609
-14631139	-26133	-14631139	-8388609
-15039864	-24581	-15039864	-8388609
-15933724	-28271	-15933724	-8388609
-1048495	-31426	-1048495	-8388609
-1927036	-26830	-1927036	-8388609
-2684274	-23457	-2684274	-8388609
-3002858	-25452	-3002858	-8388609
-3274155	-27929	-3274155	-8388609
-3493798	-29299	-3493798	-8388609
-3658470	-30632	-3658470	-8388609
-3765497	-32333	-3765497	-8388609
-3813219	-32411	-3813219	-8388609
-3813140	-30039	-3813140	-8388609
-3409540	-24094	-3409540	-8388609
-3168218	-25308	-3168218	-8388609
-2876920	-28168	-2876920	-8388609
-2876920	-28168	-2876920	-8388609
-2540363	-30483	-2540363	-8388609
-1753671	-31395	-1753671	-8388609
-385443	-26763	-385443	-8388609
-16685424	-25960	-16685424	-8388609
-15743520	-26013	-15743520	-8388609
-15293552	-25958	-15293552	-8388609
-14471549	-29641	-14471549	-8388609
-14471549	-29641	-14471549	-8388609
-14090587	-30899	-14090587	-8388609
-13141284	-25684	-13141284	-8388609
-12986887	-24946	-12986887	-8388609
-12999721	-25953	-12999721	-8388609
-13203765	-30217	-13203765	-8388609
-13631483	-29320	-13631483	-8388609
-14257686	-25947	-14257686	-8388609
-14633016	-24947	-14633016	-8388609
-15042361	-24837	-15042361	-8388609
-15479225	-25616	-15479225	-8388609
-15479225	-25616	-15479225	-8388609
-15936773	-27369	-15936773	-8388609
-16408003	-29331	-16408003	-8388609
-108097	-30618	-108097	-8388609
-583772	-31189	-583772	-8388609
-1050600	-30491	-1050600	-8388609
-1050600	-30491	-1050600	-8388609
-1501525	-28107	-1501525	-8388609
-1928916	-25288	-1928916	-8388609
-2325838	-24302	-2325838	-8388609
-2686323	-25292	-2686323	-8388609
-2686323	-26940	-2686323	-8388609
-3004615	-26940	-3004615	-8388609
-3275528	-28821	-3275528	-8388609
-3494853	-30471	-3494853	-8388609
-3659373	-31501	-3659373	-8388609
-3800903	-31059	-3800903	-8388609
-3727889	-28967	-3727889	-8388609
-3596268	-26600	-3596268	-8388609
-3408288	-24975	-3408288	-8388609
-3408288	-24975	-3408288	-8388609
-1750858	-29405	-1750858	-8388609
-1312921	-29640	-1312921	-8388609
-854783	-29033	-854783	-8388609
-383465	-27594	-383465	-8388609
-16207565	-24729	-16207565	-8388609
-15290640	-26651	-15290640	-8388609
-14469142	-30138	-14469142	-8388609
-13793873	-30764	-13793873	-8388609
-13523720	-29400	-13523720	-8388609
-13523720	-29400	-13523720	-8388609
-13304783	-27596	-13304783	-8388609
-13140742	-26200	-13140742	-8388609
-13019725	-24757	-13019725	-8388609
-12986957	-25913	-12986957	-8388609
-13071459	-28136	-13071459	-8388609
-13391735	-30437	-13391735	-8388609
-13371103	-29963	-13371103	-8388609
-13633247	-29963	-13633247	-8388609
-13923930	-28947	-13923930	-8388609
-14259696	-28014	-14259696	-8388609
-14635214	-26976	-14635214	-8388609
-15044286	-25385	-15044286	-8388609
-15938826	-26105	-15938826	-8388609
-16396806	-31225	-16396806	-8388609
-1053900	-30467	-1053900	-8388609
-1504450	-29069	-1504450	-8388609
-1931453	-27987	-1931453	-8388609
-1931453	-27987	-1931453	-8388609
-2328073	-27220	-2328073	-8388609
-3006323	-25694	-3006323	-8388609
-3496172	-28899	-3496172	-8388609
-3660163	-30813	-3660163	-8388609
-3766582	-31582	-3766582	-8388609
-3813617	-30968	-3813617	-8388609
-3800423	-29114	-3800423	-8388609
-3727228	-26681	-3727228	-8388609
-3407070	-23755	-3407070	-8388609
-2873429	-25994	-2873429	-8388609
-2536347	-28435	-2536347	-8388609
-1748912	-31996	-1748912	-8388609
-1310843	-31528	-1310843	-8388609
-380660	-27509	-380660	-8388609
-16204075	-25412	-16204075	-8388609
-15746934	-24773	-15746934	-8388609
-14466804	-28927	-14466804	-8388609
-13791419	-30933	-13791419	-8388609
-13521483	-28979	-13521483	-8388609
-13303336	-27372	-13303336	-8388609
-13140224	-26534	-13140224	-8388609
-13034277	-25160	-13034277	-8388609
-13034277	-25160	-13034277	-8388609
-13000253	-25016	-13000253	-8388609
-13204419	-30522	-13204419	-8388609
-13392268	-31543	-13392268	-8388609
-13633735	-30815	-13633735	-8388609
-13925309	-29147	-13925309	-8388609
-14261866	-27596	-14261866	-8388609
-15046785	-24883	-15046785	-8388609
-15484080	-25103	-15484080	-8388609
-16413597	-29466	-16413597	-8388609
-113696	-31945	-113696	-8388609
-589515	-33165	-589515	-8388609
-1056209	-32097	-1056209	-8388609
-1506558	-29542	-1506558	-8388609
-2329943	-25329	-2329943	-8388609
-2689863	-25122	-2689863	-8388609
-3007687	-25122	-3007687	-8388609
-3278083	-26190	-3278083	-8388609
-3496900	-28127	-3496900	-8388609
-3660772	-31153	-3660772	-8388609
-3813684	-33270	-3813684	-8388609
-3727001	-27326	-3727001	-8388609
-3406182	-25199	-3406182	-8388609
-3163933	-26292	-3163933	-8388609
-2534616	-29058	-2534616	-8388609
-2157508	-31220	-2157508	-8388609
-2157508	-31220	-2157508	-8388609
-1746520	-32019	-1746520	-8388609
-1308123	-30868	-1308123	-8388609
-377616	-28155	-377616	-8388609
-16201604	-24817	-16201604	-8388609
-15286419	-27235	-15286419	-8388609
-14860790	-28788	-14860790	-8388609
-14107067	-29995	-14107067	-8388609
-13520359	-28335	-13520359	-8388609
-13138971	-26301	-13138971	-8388609
-12987342	-25284	-12987342	-8388609
-13073754	-28197	-13073754	-8388609
-13073754	-28197	-13073754	-8388609
-13205709	-29930	-13205709	-8388609
-13394306	-31279	-13394306	-8388609
-13636543	-31527	-13636543	-8388609
-14639381	-25990	-14639381	-8388609
-15048907	-25990	-15048907	-8388609
-15486381	-26123	-15486381	-8388609
-15944658	-27085	-15944658	-8388609
-16416405	-28965	-16416405	-8388609
-116729	-30726	-116729	-8388609
-1058625	-30964	-1058625	-8388609
-1508732	-29313	-1508732	-8388609
-2331855	-25484	-2331855	-8388609
-3009378	-26015	-3009378	-8388609
-3498155	-29539	-3498155	-8388609
-3767535	-31173	-3767535	-8388609
-3813861	-31914	-3813861	-8388609
-3726315	-28639	-3726315	-8388609
-3593791	-26089	-3593791	-8388609
-3404824	-24636	-3404824	-8388609
-3162432	-24514	-3162432	-8388609
-2870041	-26007	-2870041	-8388609
-2532425	-28575	-2532425	-8388609
-2155256	-30752	-2155256	-8388609
-1744318	-31814	-1744318	-8388609
-1305934	-31416	-1305934	-8388609
-847110	-29499	-847110	-8388609
-375272	-27195	-375272	-8388609
-16675079	-25831	-16675079	-8388609
-16675079	-25831	-16675079	-8388609
-16199483	-25332	-16199483	-8388609
-15733063	-25484	-15733063	-8388609
-15283277	-26831	-15283277	-8388609
-14857523	-29117	-14857523	-8388609
-14462603	-30976	-14462603	-8388609
-14462603	-30976	-14462603	-8388609
-14104520	-31210	-14104520	-8388609
-13788555	-29844	-13788555	-8388609
-13519167	-28268	-13519167	-8388609
-13300666	-27133	-13300666	-8388609
-13137295	-26112	-13137295	-8388609
-13137295	-26112	-13137295	-8388609
-13032185	-25548	-13032185	-8388609
-13000596	-26986	-13000596	-8388609
-13073823	-28796	-13073823	-8388609
-13205665	-30844	-13205665	-8388609
-13394698	-31721	-13394698	-8388609
-13394698	-31721	-13394698	-8388609
-13637759	-30814	-13637759	-8388609
-13930033	-29218	-13930033	-8388609
-14266139	-27624	-14266139	-8388609
-14641305	-26116	-14641305	-8388609
-15050750	-25120	-15050750	-8388609
-15050750	-25120	-15050750	-8388609
-15488407	-25084	-15488407	-8388609
-15946941	-26021	-15946941	-8388609
-16418660	-27724	-16418660	-8388609
-118686	-29735	-118686	-8388609
-594166	-31266	-594166	-8388609
-594166	-31266	-594166	-8388609
-1060814	-31486	-1060814	-8388609
-1511278	-30196	-1511278	-8388609
-1937944	-27854	-1937944	-8388609
-2334026	-25327	-2334026	-8388609
-2693595	-24096	-2693595	-8388609
-2693595	-24096	-2693595	-8388609
-3010919	-25099	-3010919	-8388609
-3280699	-27106	-3280699	-8388609
-3498874	-28468	-3498874	-8388609
-3662122	-29617	-3662122	-8388609
-3767715	-31012	-3767715	-8388609
-3767715	-31012	-3767715	-8388609
-3813825	-31361	-3813825	-8388609
-3799669	-29748	-3799669	-8388609
-3725545	-27347	-3725545	-8388609
-3592737	-25673	-3592737	-8388609
-3403447	-25266	-3403447	-8388609
-3403447	-25266	-3403447	-8388609
-3160688	-25748	-3160688	-8388609
-2868208	-26946	-2868208	-8388609
-2530532	-28700	-2530532	-8388609
-2152926	-30466	-2152926	-8388609
-1741531	-31097	-1741531	-8388609
-1741531	-31097	-1741531	-8388609
-1303114	-30444	-1303114	-8388609
-15730428	-24243	-15730428	-8388609
-15281382	-26281	-15281382	-8388609
-14856343	-29458	-14856343	-8388609
-14103988	-32969	-14103988	-8388609
-13787964	-31757	-13787964	-8388609
-13518715	-29630	-13518715	-8388609
-13300713	-27062	-13300713	-8388609
-13137820	-24564	-13137820	-8388609
-13074095	-28707	-13074095	-8388609
-13639734	-30489	-13639734	-8388609
-13940464	-28383	-13940464	-8388609
-14268144	-28383	-14268144	-8388609
-14643797	-26636	-14643797	-8388609
-15053894	-25367	-15053894	-8388609
-15491764	-25292	-15491764	-8388609
-15949871	-26576	-15949871	-8388609
-16421131	-28553	-16421131	-8388609
-597069	-31840	-597069	-8388609
-1063597	-31346	-1063597	-8388609
-1513741	-28894	-1513741	-8388609
-1514299	-26617	-1514299	-8388609
-1940283	-26617	-1940283	-8388609
-2336387	-25257	-2336387	-8388609
-2695905	-24409	-2695905	-8388609
-3012935	-24729	-3012935	-8388609
-3282336	-27016	-3282336	-8388609
-3282336	-27039	-3282336	-8388609
-3662937	-31553	-3662937	-8388609
-3814199	-31567	-3814199	-8388609
-3799736	-29684	-3799736	-8388609
-3725246	-27299	-3725246	-8388609
-3592115	-25825	-3592115	-8388609
-3402641	-25988	-3402641	-8388609
-3159708	-27082	-3159708	-8388609
-2528957	-29526	-2528957	-8388609
-2151245	-30839	-2151245	-8388609
-1301055	-31394	-1301055	-8388609
-370188	-27586	-370188	-8388609
-16669877	-26208	-16669877	-8388609
-16194399	-26409	-16194399	-8388609
-15728351	-26409	-15728351	-8388609
-15279121	-27172	-15279121	-8388609
-14853784	-28467	-14853784	-8388609
-14459305	-30189	-14459305	-8388609
-14101344	-31315	-14101344	-8388609
-14101344	-31315	-14101344	-8388609
-13785110	-30804	-13785110	-8388609
-13516158	-28836	-13516158	-8388609
-13298988	-26692	-13298988	-8388609
-13136610	-24949	-13136610	-8388609
-13031280	-23937	-13031280	-8388609
-13031280	-24849	-13031280	-8388609
-12985423	-24849	-12985423	-8388609
-13000273	-27738	-13000273	-8388609
-13075148	-30622	-13075148	-8388609
-13208115	-31552	-13208115	-8388609
-13639616	-29690	-13639616	-8388609
-13932269	-28700	-13932269	-8388609
-14645605	-25569	-14645605	-8388609
-15493573	-24492	-15493573	-8388609
-15952068	-25747	-15952068	-8388609
-16423770	-27664	-16423770	-8388609
-124167	-30023	-124167	-8388609
-599954	-31622	-599954	-8388609
-1516223	-29562	-1516223	-8388609
-1516223	-29562	-1516223	-8388609
-1942483	-27482	-1942483	-8388609
-2338328	-25453	-2338328	-8388609
-2697498	-24552	-2697498	-8388609
-3664051	-31094	-3664051	-8388609
-3768910	-32332	-3768910	-8388609
-3814253	-31415	-3814253	-8388609
-3814253	-31415	-3814253	-8388609
-3799448	-29310	-3799448	-8388609
-2864753	-27148	-2864753	-8388609
-2526418	-28768	-2526418	-8388609
-2148651	-29653	-2148651	-8388609
-2148651	-29653	-2148651	-8388609
-1737396	-30393	-1737396	-8388609
-1298776	-30974	-1298776	-8388609
-839717	-30111	-839717	-8388609
-367639	-27640	-367639	-8388609
-16666992	-25357	-16666992	-8388609
-15276331	-26206	-15276331	-8388609
-14851218	-27915	-14851218	-8388609
-13515935	-29258	-13515935	-8388609
-13298513	-26989	-13298513	-8388609
-13135904	-25560	-13135904	-8388609
-13031438	-24562	-13031438	-8388609
-12986883	-24490	-12986883	-8388609
-13002210	-26400	-13002210	-8388609
-13209366	-30852	-13209366	-8388609
-13398705	-31497	-13398705	-8388609
-13933757	-28063	-13933757	-8388609
-14648078	-25805	-14648078	-8388609
-15058419	-25921	-15058419	-8388609
-15495995	-26006	-15495995	-8388609
-15954320	-26796	-15954320	-8388609
-16426222	-28174	-16426222	-8388609
-1068595	-30287	-1068595	-8388609
-1518320	-28858	-1518320	-8388609
-1944466	-26671	-1944466	-8388609
-2340275	-24985	-2340275	-8388609
-2699424	-24858	-2699424	-8388609
-3284979	-27574	-3284979	-8388609
-3664541	-30306	-3664541	-8388609
-3813967	-32806	-3813967	-8388609
-3798951	-28517	-3798951	-8388609
-3721273	-26145	-3721273	-8388609
-3156669	-25665	-3156669	-8388609
-2863346	-26839	-2863346	-8388609
-2524755	-28277	-2524755	-8388609
-2146612	-29699	-2146612	-8388609
-1734952	-30518	-1734952	-8388609
-1296144	-30724	-1296144	-8388609
-16665036	-26547	-16665036	-8388609
-15722703	-25669	-15722703	-8388609
-15722703	-25669	-15722703	-8388609
-15273847	-26662	-15273847	-8388609
-14849489	-28290	-14849489	-8388609
-14455773	-30174	-14455773	-8388609
-14098211	-31167	-14098211	-8388609
-14098211	-31167	-14098211	-8388609
-13782439	-30534	-13782439	-8388609
-13297166	-27204	-13297166	-8388609
-13076759	-28119	-13076759	-8388609
-13400590	-30781	-13400590	-8388609
-13644107	-30115	-13644107	-8388609
-13936979	-29159	-13936979	-8388609
-14274172	-27723	-14274172	-8388609
-14650634	-25946	-14650634	-8388609
-15060939	-24783	-15060939	-8388609
-15498777	-25079	-15498777	-8388609
-15957015	-26774	-15957015	-8388609
-16428525	-28996	-16428525	-8388609
-604495	-31012	-604495	-8388609
-1946317	-25898	-1946317	-8388609
-2341827	-23991	-2341827	-8388609
-2341827	-23991	-2341827	-8388609
-2700788	-23644	-2700788	-8388609
-3017264	-24965	-3017264	-8388609
-3285998	-27151	-3285998	-8388609
-3664952	-30864	-3664952	-8388609
-3814080	-31737	-3814080	-8388609
-3798689	-29974	-3798689	-8388609
-3723343	-27701	-3723343	-8388609
-3589355	-26051	-3589355	-8388609
-3398864	-24787	-3398864	-8388609
-3154892	-24401	-3154892	-8388609
-2861260	-26360	-2861260	-8388609
-2861260	-29767	-2861260	-8388609
-2522723	-29767	-2522723	-8388609
-2144545	-31613	-2144545	-8388609
-1732578	-31456	-1732578	-8388609
-1293448	-30679	-1293448	-8388609
-834094	-29266	-834094	-8388609
-820607	-26606	-820607	-8388609
-361855	-26606	-361855	-8388609
-16661675	-24264	-16661675	-8388609
-16186519	-23888	-16186519	-8388609
-15720530	-24847	-15720530	-8388609
-15270991	-26069	-15270991	-8388609
-15270991	-27694	-15270991	-8388609
-14845970	-27694	-14845970	-8388609
-14452520	-29540	-14452520	-8388609
-14095890	-30988	-14095890	-8388609
-13780783	-30909	-13780783	-8388609
-13512181	-28723	-13512181	-8388609
-13295221	-26061	-13295221	-8388609
-13295221	-26061	-13295221	-8388609
-13133926	-25184	-13133926	-8388609
-13030595	-25782	-13030595	-8388609
-12986292	-26283	-12986292	-8388609
-13001467	-26952	-13001467	-8388609
-13076361	-28880	-13076361	-8388609
-13076361	-28880	-13076361	-8388609
-13210371	-31007	-13210371	-8388609
-13401195	-32012	-13401195	-8388609
-13645096	-31488	-13645096	-8388609
-13937747	-29368	-13937747	-8388609
-14274850	-26449	-14274850	-8388609
-14274850	-26449	-14274850	-8388609
-14651813	-24071	-14651813	-8388609
